Año,Mes,Marca,Modelo,Tipo,Segmento,Origen,PaisOrigen,Ventas
2016,Octubre,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2016,Octubre,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2016,Octubre,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Octubre,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Octubre,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,60
2016,Octubre,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,1810
2016,Octubre,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Octubre,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2016,Octubre,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,434
2016,Octubre,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2016,Octubre,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2016,Octubre,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2016,Octubre,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2016,Octubre,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2016,Octubre,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2016,Octubre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,129
2016,Octubre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2016,Octubre,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,42
2016,Octubre,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,288
2016,Octubre,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,73
2016,Octubre,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,216
2016,Octubre,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,6816
2016,Octubre,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2016,Octubre,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,219
2016,Octubre,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
2016,Noviembre,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,216
2016,Noviembre,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,255
2016,Noviembre,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Importado,Mexico,0
2016,Noviembre,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,0
2016,Noviembre,Volkswagen ,Bora_TDI,Automoviles,Compactos,Importado,Mexico,0
2016,Noviembre,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Nacional,Alemania,120
2016,Noviembre,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,24
2016,Noviembre,Volkswagen ,Derby,Automoviles,Subcompactos,Nacional,Argentina,0
2016,Noviembre,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2016,Noviembre,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2016,Noviembre,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2016,Noviembre,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,365
2016,Noviembre,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,63
2016,Noviembre,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,0
2016,Noviembre,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,699
2016,Noviembre,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,0
2016,Noviembre,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,49
2016,Noviembre,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,6182
2016,Noviembre,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2016,Noviembre,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,0
2016,Noviembre,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Noviembre,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Noviembre,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2016,Noviembre,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2016,Noviembre,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2016,Noviembre,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,646
2016,Noviembre,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,61
2016,Noviembre,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2016,Noviembre,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2016,Noviembre,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Noviembre,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Noviembre,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,110
2016,Noviembre,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,1669
2016,Noviembre,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Noviembre,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2016,Noviembre,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,205
2016,Noviembre,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2016,Noviembre,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2016,Noviembre,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2016,Noviembre,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2016,Noviembre,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2016,Noviembre,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2016,Noviembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,197
2016,Noviembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2016,Noviembre,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,69
2016,Noviembre,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,203
2016,Noviembre,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,87
2016,Noviembre,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,376
2016,Noviembre,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,6244
2016,Noviembre,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2016,Noviembre,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,298
2016,Noviembre,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
2016,Diciembre,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,266
2016,Diciembre,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,244
2016,Diciembre,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Importado,Mexico,0
2016,Diciembre,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,0
2016,Diciembre,Volkswagen ,Bora_TDI,Automoviles,Compactos,Importado,Mexico,0
2016,Diciembre,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Nacional,Alemania,139
2016,Diciembre,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,25
2016,Diciembre,Volkswagen ,Derby,Automoviles,Subcompactos,Nacional,Argentina,0
2016,Diciembre,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2016,Diciembre,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2016,Diciembre,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2016,Diciembre,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,607
2016,Diciembre,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,279
2016,Diciembre,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,0
2016,Diciembre,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,821
2016,Diciembre,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,0
2016,Diciembre,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,54
2016,Diciembre,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,8063
2016,Diciembre,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2016,Diciembre,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,0
2016,Diciembre,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Diciembre,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Diciembre,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2016,Diciembre,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,1
2016,Diciembre,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2016,Diciembre,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,552
2016,Diciembre,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,53
2016,Diciembre,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2016,Diciembre,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2016,Diciembre,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Diciembre,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Diciembre,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,55
2016,Diciembre,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,1001
2016,Diciembre,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2016,Diciembre,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2016,Diciembre,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,159
2016,Diciembre,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2016,Diciembre,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2016,Diciembre,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2016,Diciembre,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2016,Diciembre,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2016,Diciembre,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2016,Diciembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,275
2016,Diciembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2016,Diciembre,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,83
2016,Diciembre,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,147
2016,Diciembre,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,120
2016,Diciembre,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,1064
2016,Diciembre,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,5555
2016,Diciembre,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2016,Diciembre,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,324
2016,Diciembre,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
2017,Enero,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,241
2017,Enero,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,212
2017,Enero,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Importado,Mexico,0
2017,Enero,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,0
2017,Enero,Volkswagen ,Bora_TDI,Automoviles,Compactos,Importado,Mexico,0
2017,Enero,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Nacional,Alemania,120
2017,Enero,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,15
2017,Enero,Volkswagen ,Derby,Automoviles,Subcompactos,Nacional,Argentina,0
2017,Enero,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2017,Enero,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2017,Enero,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2017,Enero,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,1847
2017,Enero,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,552
2017,Enero,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,0
2017,Enero,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,634
2017,Enero,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,0
2017,Enero,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,57
2017,Enero,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,4262
2017,Enero,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2017,Enero,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,0
2017,Enero,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Enero,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Enero,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2017,Enero,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2017,Enero,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2017,Enero,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,509
2017,Enero,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,38
2017,Enero,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2017,Enero,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2017,Enero,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Enero,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Enero,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,34
2017,Enero,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,573
2017,Enero,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Enero,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2017,Enero,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,114
2017,Enero,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2017,Enero,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2017,Enero,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2017,Enero,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2017,Enero,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2017,Enero,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2017,Enero,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,257
2017,Enero,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2017,Enero,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,52
2017,Enero,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,91
2017,Enero,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,31
2017,Enero,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,624
2017,Enero,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,5084
2017,Enero,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2017,Enero,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,237
2017,Enero,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
2017,Febrero,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,343
2017,Febrero,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,277
2017,Febrero,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Importado,Mexico,0
2017,Febrero,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,0
2017,Febrero,Volkswagen ,Bora_TDI,Automoviles,Compactos,Importado,Mexico,0
2017,Febrero,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Nacional,Alemania,165
2017,Febrero,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,71
2017,Febrero,Volkswagen ,Derby,Automoviles,Subcompactos,Nacional,Argentina,0
2017,Febrero,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2017,Febrero,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2017,Febrero,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2017,Febrero,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,1776
2017,Febrero,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,975
2017,Febrero,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,0
2017,Febrero,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,524
2017,Febrero,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,0
2017,Febrero,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,54
2017,Febrero,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,3883
2017,Febrero,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2017,Febrero,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,0
2017,Febrero,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Febrero,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Febrero,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2017,Febrero,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2017,Febrero,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2017,Febrero,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,377
2017,Febrero,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,45
2017,Febrero,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2017,Febrero,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2017,Febrero,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Febrero,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Febrero,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,31
2017,Febrero,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,587
2017,Febrero,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Febrero,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2017,Febrero,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,81
2017,Febrero,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2017,Febrero,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2017,Febrero,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2017,Febrero,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2017,Febrero,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2017,Febrero,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2017,Febrero,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,275
2017,Febrero,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2017,Febrero,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,41
2017,Febrero,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,111
2017,Febrero,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,89
2017,Febrero,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,130
2017,Febrero,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,5622
2017,Febrero,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2017,Febrero,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,195
2017,Febrero,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
2017,Marzo,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,473
2017,Marzo,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,162
2017,Marzo,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Importado,Mexico,0
2017,Marzo,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,0
2017,Marzo,Volkswagen ,Bora_TDI,Automoviles,Compactos,Importado,Mexico,0
2017,Marzo,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Nacional,Alemania,175
2017,Marzo,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,81
2017,Marzo,Volkswagen ,Derby,Automoviles,Subcompactos,Nacional,Argentina,0
2017,Marzo,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2017,Marzo,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2017,Marzo,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2017,Marzo,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,1934
2017,Marzo,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,1026
2017,Marzo,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,0
2017,Marzo,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,653
2017,Marzo,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,0
2017,Marzo,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,46
2017,Marzo,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,4301
2017,Marzo,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2017,Marzo,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,0
2017,Marzo,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Marzo,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Marzo,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2017,Marzo,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2017,Marzo,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2017,Marzo,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,291
2017,Marzo,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,27
2017,Marzo,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2017,Marzo,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,0
2017,Marzo,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Marzo,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Marzo,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,46
2017,Marzo,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,762
2017,Marzo,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,0
2017,Marzo,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2017,Marzo,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,314
2017,Marzo,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2017,Marzo,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,0
2017,Marzo,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2017,Marzo,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2017,Marzo,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2017,Marzo,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2017,Marzo,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,191
2017,Marzo,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2017,Marzo,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,46
2017,Marzo,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,119
2017,Marzo,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,72
2017,Marzo,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,182
2017,Marzo,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,6127
2017,Marzo,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2017,Marzo,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,242
2017,Marzo,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Nacional,Argentina,0
